Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-18 01:00:00+00:00,176.5,177.5,176.0,177.5,0,0.0,0.0
2024-03-18 01:05:00+00:00,177.0,178.5,177.0,178.5,20202,0.0,0.0
2024-03-18 01:10:00+00:00,179.0,180.5,178.5,180.5,23000,0.0,0.0
2024-03-18 01:15:00+00:00,180.5,180.5,179.5,179.5,27000,0.0,0.0
2024-03-18 01:20:00+00:00,179.5,180.0,179.5,180.0,4095,0.0,0.0
2024-03-18 01:25:00+00:00,180.5,182.5,180.5,181.5,31050,0.0,0.0
2024-03-18 01:30:00+00:00,181.5,182.0,181.5,182.0,14038,0.0,0.0
2024-03-18 01:35:00+00:00,181.5,181.5,181.5,181.5,6006,0.0,0.0
2024-03-18 01:40:00+00:00,182.0,183.5,182.0,182.5,20000,0.0,0.0
2024-03-18 01:45:00+00:00,182.5,183.5,182.5,182.5,12031,0.0,0.0
2024-03-18 01:50:00+00:00,182.5,182.5,181.0,181.0,18015,0.0,0.0
2024-03-18 01:55:00+00:00,182.5,182.5,181.5,181.5,3005,0.0,0.0
2024-03-18 02:00:00+00:00,181.5,181.5,180.5,180.5,8100,0.0,0.0
2024-03-18 02:10:00+00:00,180.5,180.5,180.5,180.5,1000,0.0,0.0
2024-03-18 02:15:00+00:00,180.5,180.5,180.5,180.5,5658,0.0,0.0
2024-03-18 02:25:00+00:00,180.0,180.0,180.0,180.0,5000,0.0,0.0
2024-03-18 02:30:00+00:00,180.0,180.5,180.0,180.5,6000,0.0,0.0
2024-03-18 02:45:00+00:00,181.0,181.5,181.0,181.5,5000,0.0,0.0
2024-03-18 02:50:00+00:00,182.0,182.5,182.0,182.5,6020,0.0,0.0
2024-03-18 02:55:00+00:00,182.5,182.5,182.0,182.0,7014,0.0,0.0
2024-03-18 03:00:00+00:00,182.0,183.0,182.0,183.0,6100,0.0,0.0
2024-03-18 03:05:00+00:00,183.0,183.0,182.5,182.5,5000,0.0,0.0
2024-03-18 03:10:00+00:00,183.0,183.0,183.0,183.0,4000,0.0,0.0
2024-03-18 03:20:00+00:00,183.0,183.0,183.0,183.0,1000,0.0,0.0
2024-03-18 03:25:00+00:00,182.5,182.5,182.5,182.5,7000,0.0,0.0
2024-03-18 03:30:00+00:00,182.5,182.5,182.5,182.5,3100,0.0,0.0
2024-03-18 03:40:00+00:00,182.5,182.5,182.5,182.5,2002,0.0,0.0
2024-03-18 03:50:00+00:00,182.5,182.5,182.5,182.5,2000,0.0,0.0
2024-03-18 04:00:00+00:00,182.5,182.5,182.5,182.5,2200,0.0,0.0
2024-03-18 04:10:00+00:00,182.5,182.5,182.5,182.5,6578,0.0,0.0
2024-03-18 04:15:00+00:00,182.5,182.5,182.5,182.5,4000,0.0,0.0
2024-03-18 04:20:00+00:00,183.0,183.0,182.5,182.5,16645,0.0,0.0
2024-03-18 04:25:00+00:00,182.5,182.5,182.5,182.5,2000,0.0,0.0
2024-03-18 04:30:00+00:00,182.5,182.5,182.5,182.5,3000,0.0,0.0
2024-03-18 04:35:00+00:00,182.5,182.5,182.5,182.5,5000,0.0,0.0
2024-03-18 04:40:00+00:00,182.5,182.5,182.5,182.5,1100,0.0,0.0
2024-03-18 04:45:00+00:00,182.5,182.5,182.5,182.5,1001,0.0,0.0
2024-03-18 04:50:00+00:00,182.5,182.5,182.5,182.5,4060,0.0,0.0
2024-03-18 05:00:00+00:00,182.5,182.5,182.5,182.5,2055,0.0,0.0
2024-03-18 05:05:00+00:00,182.5,182.5,182.5,182.5,7000,0.0,0.0
2024-03-18 05:10:00+00:00,182.0,182.5,182.0,182.5,4000,0.0,0.0
2024-03-18 05:15:00+00:00,182.5,182.5,182.0,182.0,22000,0.0,0.0
2024-03-18 05:20:00+00:00,182.0,182.0,181.5,181.5,4000,0.0,0.0
2024-03-19 01:00:00+00:00,182.0,186.0,182.0,185.5,56000,0.0,0.0
2024-03-19 01:05:00+00:00,185.5,193.0,185.5,193.0,185000,0.0,0.0
2024-03-19 01:10:00+00:00,193.0,193.5,190.0,191.0,75660,0.0,0.0
2024-03-19 01:15:00+00:00,191.0,191.0,189.5,190.5,52430,0.0,0.0
2024-03-19 01:20:00+00:00,191.0,193.0,190.0,191.0,55055,0.0,0.0
2024-03-19 01:25:00+00:00,191.5,192.0,190.5,190.5,21051,0.0,0.0
2024-03-19 01:30:00+00:00,190.5,192.0,190.0,191.0,58130,0.0,0.0
2024-03-19 01:35:00+00:00,191.0,191.0,189.5,189.5,28148,0.0,0.0
2024-03-19 01:40:00+00:00,189.5,191.5,189.5,191.5,23130,0.0,0.0
2024-03-19 01:45:00+00:00,192.0,192.0,191.5,191.5,3003,0.0,0.0
2024-03-19 01:50:00+00:00,191.5,191.5,191.0,191.0,6156,0.0,0.0
2024-03-19 01:55:00+00:00,191.0,191.0,190.5,190.5,6000,0.0,0.0
2024-03-19 02:00:00+00:00,190.0,190.5,190.0,190.0,24167,0.0,0.0
2024-03-19 02:05:00+00:00,190.5,190.5,190.5,190.5,10000,0.0,0.0
2024-03-19 02:10:00+00:00,190.5,190.5,190.0,190.0,5000,0.0,0.0
2024-03-19 02:15:00+00:00,190.0,192.0,190.0,191.5,28075,0.0,0.0
2024-03-19 02:20:00+00:00,191.5,192.0,191.5,192.0,9181,0.0,0.0
2024-03-19 02:25:00+00:00,191.5,191.5,191.0,191.0,5052,0.0,0.0
