Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-02-16 09:00:00+08:00,7.099999904632568,7.099999904632568,7.090000152587891,7.099999904632568,0,0.0,0.0,0.0
2024-02-16 09:05:00+08:00,7.099999904632568,7.099999904632568,7.090000152587891,7.099999904632568,85000,0.0,0.0,0.0
2024-02-16 09:15:00+08:00,7.099999904632568,7.099999904632568,7.090000152587891,7.090000152587891,7000,0.0,0.0,0.0
2024-02-16 09:20:00+08:00,7.090000152587891,7.099999904632568,7.090000152587891,7.099999904632568,4000,0.0,0.0,0.0
2024-02-16 09:25:00+08:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,33000,0.0,0.0,0.0
2024-02-16 09:30:00+08:00,7.099999904632568,7.099999904632568,7.090000152587891,7.090000152587891,8324,0.0,0.0,0.0
2024-02-16 09:35:00+08:00,7.090000152587891,7.099999904632568,7.090000152587891,7.099999904632568,37000,0.0,0.0,0.0
2024-02-16 09:40:00+08:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,28000,0.0,0.0,0.0
2024-02-16 09:50:00+08:00,7.099999904632568,7.099999904632568,7.090000152587891,7.099999904632568,38000,0.0,0.0,0.0
2024-02-16 09:55:00+08:00,7.090000152587891,7.090000152587891,7.090000152587891,7.090000152587891,11000,0.0,0.0,0.0
2024-02-16 10:00:00+08:00,7.090000152587891,7.099999904632568,7.090000152587891,7.099999904632568,6000,0.0,0.0,0.0
2024-02-16 10:05:00+08:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,21000,0.0,0.0,0.0
2024-02-16 10:10:00+08:00,7.099999904632568,7.099999904632568,7.090000152587891,7.099999904632568,29100,0.0,0.0,0.0
2024-02-16 10:15:00+08:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,4000,0.0,0.0,0.0
2024-02-16 10:25:00+08:00,7.090000152587891,7.099999904632568,7.090000152587891,7.099999904632568,19000,0.0,0.0,0.0
2024-02-16 10:30:00+08:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,15000,0.0,0.0,0.0
2024-02-16 10:35:00+08:00,7.090000152587891,7.090000152587891,7.090000152587891,7.090000152587891,35000,0.0,0.0,0.0
2024-02-16 10:40:00+08:00,7.090000152587891,7.090000152587891,7.090000152587891,7.090000152587891,10000,0.0,0.0,0.0
2024-02-16 10:45:00+08:00,7.090000152587891,7.090000152587891,7.090000152587891,7.090000152587891,154000,0.0,0.0,0.0
2024-02-16 10:55:00+08:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,6000,0.0,0.0,0.0
2024-02-16 11:00:00+08:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,2000,0.0,0.0,0.0
2024-02-16 11:05:00+08:00,7.099999904632568,7.099999904632568,7.090000152587891,7.090000152587891,5000,0.0,0.0,0.0
2024-02-16 11:20:00+08:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7000,0.0,0.0,0.0
2024-02-16 11:25:00+08:00,7.090000152587891,7.090000152587891,7.090000152587891,7.090000152587891,5000,0.0,0.0,0.0
2024-02-16 11:45:00+08:00,7.090000152587891,7.099999904632568,7.090000152587891,7.099999904632568,8000,0.0,0.0,0.0
2024-02-16 11:55:00+08:00,7.090000152587891,7.090000152587891,7.090000152587891,7.090000152587891,4329,0.0,0.0,0.0
2024-02-16 12:10:00+08:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,1200,0.0,0.0,0.0
2024-02-16 12:20:00+08:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,3000,0.0,0.0,0.0
