Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-15 09:00:00+08:00,31.049999237060547,31.100000381469727,31.049999237060547,31.100000381469727,0,0.0,0.0
2024-02-15 09:10:00+08:00,31.100000381469727,31.100000381469727,31.100000381469727,31.100000381469727,2007,0.0,0.0
2024-02-15 09:25:00+08:00,31.100000381469727,31.100000381469727,31.100000381469727,31.100000381469727,6004,0.0,0.0
2024-02-15 09:40:00+08:00,31.100000381469727,31.100000381469727,31.100000381469727,31.100000381469727,5000,0.0,0.0
2024-02-15 09:45:00+08:00,31.149999618530277,31.399999618530277,31.149999618530277,31.399999618530277,15000,0.0,0.0
2024-02-15 10:20:00+08:00,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,2000,0.0,0.0
2024-02-15 10:25:00+08:00,31.350000381469727,31.399999618530277,31.350000381469727,31.399999618530277,4000,0.0,0.0
2024-02-15 10:35:00+08:00,31.350000381469727,31.399999618530277,31.350000381469727,31.399999618530277,2000,0.0,0.0
2024-02-15 10:55:00+08:00,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,1000,0.0,0.0
2024-02-15 11:00:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,1000,0.0,0.0
2024-02-15 11:05:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,3000,0.0,0.0
2024-02-15 11:15:00+08:00,31.399999618530277,31.450000762939453,31.399999618530277,31.450000762939453,4000,0.0,0.0
2024-02-15 11:25:00+08:00,31.5,31.5,31.5,31.5,1000,0.0,0.0
2024-02-15 11:35:00+08:00,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,5020,0.0,0.0
2024-02-15 12:25:00+08:00,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,1000,0.0,0.0
2024-02-15 12:30:00+08:00,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,1000,0.0,0.0
2024-02-15 13:00:00+08:00,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,1000,0.0,0.0
2024-02-15 13:10:00+08:00,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,3000,0.0,0.0
2024-02-16 09:00:00+08:00,31.149999618530277,31.149999618530277,31.149999618530277,31.149999618530277,0,0.0,0.0
2024-02-16 09:05:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,0,0.0,0.0
2024-02-16 09:30:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,11040,0.0,0.0
2024-02-16 09:35:00+08:00,31.5,31.5,31.5,31.5,2000,0.0,0.0
2024-02-16 11:25:00+08:00,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,1000,0.0,0.0
2024-02-16 11:30:00+08:00,31.5,31.5,31.5,31.5,1000,0.0,0.0
2024-02-19 09:00:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,0,0.0,0.0
2024-02-19 09:20:00+08:00,31.799999237060547,31.799999237060547,31.799999237060547,31.799999237060547,1567,0.0,0.0
2024-02-19 09:35:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,1000,0.0,0.0
2024-02-19 09:40:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,1100,0.0,0.0
2024-02-19 10:15:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,1000,0.0,0.0
2024-02-19 10:20:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,1090,0.0,0.0
2024-02-19 10:40:00+08:00,31.350000381469727,31.350000381469727,31.350000381469727,31.350000381469727,2128,0.0,0.0
2024-02-19 10:50:00+08:00,31.350000381469727,31.350000381469727,31.350000381469727,31.350000381469727,4000,0.0,0.0
2024-02-19 10:55:00+08:00,31.399999618530277,31.399999618530277,31.350000381469727,31.350000381469727,3000,0.0,0.0
2024-02-19 11:00:00+08:00,31.350000381469727,31.350000381469727,31.350000381469727,31.350000381469727,2000,0.0,0.0
2024-02-19 11:15:00+08:00,31.350000381469727,31.350000381469727,31.350000381469727,31.350000381469727,10000,0.0,0.0
2024-02-19 11:20:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,1500,0.0,0.0
2024-02-19 11:35:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,1000,0.0,0.0
2024-02-19 11:50:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,1000,0.0,0.0
2024-02-19 12:00:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,1030,0.0,0.0
2024-02-19 12:20:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,1000,0.0,0.0
2024-02-19 12:25:00+08:00,31.350000381469727,31.350000381469727,31.350000381469727,31.350000381469727,2235,0.0,0.0
2024-02-19 12:50:00+08:00,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,2457,0.0,0.0
2024-02-19 13:10:00+08:00,31.350000381469727,31.350000381469727,31.350000381469727,31.350000381469727,1000,0.0,0.0
2024-02-19 13:15:00+08:00,31.299999237060547,31.350000381469727,31.299999237060547,31.350000381469727,3193,0.0,0.0
2024-02-19 13:20:00+08:00,31.350000381469727,31.350000381469727,31.350000381469727,31.350000381469727,1000,0.0,0.0
2024-02-20 09:00:00+08:00,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,0,0.0,0.0
2024-02-20 09:20:00+08:00,31.350000381469727,31.350000381469727,31.350000381469727,31.350000381469727,5000,0.0,0.0
2024-02-20 10:05:00+08:00,31.350000381469727,31.350000381469727,31.350000381469727,31.350000381469727,1000,0.0,0.0
2024-02-20 10:40:00+08:00,31.350000381469727,31.350000381469727,31.299999237060547,31.299999237060547,17002,0.0,0.0
2024-02-20 12:30:00+08:00,31.350000381469727,31.350000381469727,31.350000381469727,31.350000381469727,3014,0.0,0.0
2024-02-20 12:50:00+08:00,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,3050,0.0,0.0
2024-02-20 12:55:00+08:00,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,1002,0.0,0.0
2024-02-20 13:05:00+08:00,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,1000,0.0,0.0
2024-02-20 13:20:00+08:00,31.350000381469727,31.5,31.350000381469727,31.5,14002,0.0,0.0
2024-02-21 09:00:00+08:00,31.75,31.75,31.75,31.75,0,0.0,0.0
2024-02-21 09:15:00+08:00,31.299999237060547,31.649999618530277,31.299999237060547,31.649999618530277,10000,0.0,0.0
2024-02-21 09:20:00+08:00,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,3000,0.0,0.0
2024-02-21 09:25:00+08:00,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,10075,0.0,0.0
2024-02-21 10:00:00+08:00,31.350000381469727,31.350000381469727,31.350000381469727,31.350000381469727,1000,0.0,0.0
2024-02-21 10:05:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,1328,0.0,0.0
2024-02-21 10:20:00+08:00,31.5,31.5,31.5,31.5,2000,0.0,0.0
2024-02-21 10:30:00+08:00,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,3000,0.0,0.0
2024-02-21 10:50:00+08:00,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,5000,0.0,0.0
2024-02-21 10:55:00+08:00,31.549999237060547,31.549999237060547,31.549999237060547,31.549999237060547,1000,0.0,0.0
2024-02-21 11:00:00+08:00,31.549999237060547,31.549999237060547,31.549999237060547,31.549999237060547,2000,0.0,0.0
2024-02-21 11:10:00+08:00,31.600000381469727,31.600000381469727,31.600000381469727,31.600000381469727,2000,0.0,0.0
2024-02-21 11:15:00+08:00,31.649999618530277,31.649999618530277,31.649999618530277,31.649999618530277,2000,0.0,0.0
2024-02-21 11:20:00+08:00,31.649999618530277,31.649999618530277,31.649999618530277,31.649999618530277,3000,0.0,0.0
2024-02-21 11:25:00+08:00,31.600000381469727,31.600000381469727,31.5,31.5,14000,0.0,0.0
2024-02-21 11:40:00+08:00,31.5,31.5,31.5,31.5,3127,0.0,0.0
2024-02-21 11:45:00+08:00,31.5,31.5,31.5,31.5,9000,0.0,0.0
2024-02-21 11:55:00+08:00,31.5,31.5,31.5,31.5,10100,0.0,0.0
2024-02-21 12:00:00+08:00,31.399999618530277,31.399999618530277,31.399999618530277,31.399999618530277,9000,0.0,0.0
2024-02-21 12:05:00+08:00,31.5,31.5,31.5,31.5,2000,0.0,0.0
2024-02-21 12:10:00+08:00,31.5,31.649999618530277,31.5,31.649999618530277,7551,0.0,0.0
2024-02-21 12:20:00+08:00,31.600000381469727,31.600000381469727,31.600000381469727,31.600000381469727,6000,0.0,0.0
2024-02-21 12:45:00+08:00,31.5,31.649999618530277,31.5,31.649999618530277,5545,0.0,0.0
2024-02-21 13:00:00+08:00,31.649999618530277,31.649999618530277,31.549999237060547,31.549999237060547,5007,0.0,0.0
2024-02-21 13:05:00+08:00,31.5,31.5,31.5,31.5,4000,0.0,0.0
2024-02-21 13:10:00+08:00,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,2000,0.0,0.0
2024-02-21 13:15:00+08:00,31.450000762939453,31.649999618530277,31.450000762939453,31.649999618530277,7009,0.0,0.0
2024-02-22 09:00:00+08:00,31.700000762939453,31.700000762939453,31.700000762939453,31.700000762939453,1000,0.0,0.0
2024-02-22 09:05:00+08:00,31.700000762939453,31.700000762939453,31.700000762939453,31.700000762939453,1000,0.0,0.0
2024-02-22 09:15:00+08:00,31.700000762939453,31.700000762939453,31.700000762939453,31.700000762939453,11000,0.0,0.0
2024-02-22 09:35:00+08:00,31.649999618530277,31.649999618530277,31.600000381469727,31.600000381469727,2000,0.0,0.0
2024-02-22 10:30:00+08:00,31.5,31.5,31.5,31.5,2250,0.0,0.0
2024-02-22 10:35:00+08:00,31.5,31.5,31.5,31.5,2000,0.0,0.0
2024-02-22 10:55:00+08:00,31.5,31.600000381469727,31.5,31.600000381469727,3020,0.0,0.0
2024-02-22 11:35:00+08:00,31.600000381469727,31.600000381469727,31.600000381469727,31.600000381469727,1000,0.0,0.0
2024-02-22 12:25:00+08:00,31.600000381469727,31.600000381469727,31.600000381469727,31.600000381469727,1000,0.0,0.0
2024-02-22 12:40:00+08:00,31.600000381469727,31.600000381469727,31.600000381469727,31.600000381469727,2000,0.0,0.0
2024-02-22 12:45:00+08:00,31.700000762939453,31.700000762939453,31.700000762939453,31.700000762939453,1000,0.0,0.0
2024-02-22 13:05:00+08:00,31.600000381469727,31.700000762939453,31.600000381469727,31.700000762939453,3080,0.0,0.0
2024-02-22 13:20:00+08:00,31.649999618530277,31.649999618530277,31.649999618530277,31.649999618530277,1000,0.0,0.0
2024-02-23 09:00:00+08:00,31.75,32.95000076293945,31.75,32.95000076293945,0,0.0,0.0
2024-02-23 09:05:00+08:00,32.54999923706055,32.54999923706055,32.0,32.0,2000,0.0,0.0
2024-02-23 09:10:00+08:00,31.899999618530277,31.899999618530277,31.799999237060547,31.799999237060547,3050,0.0,0.0
2024-02-23 09:15:00+08:00,32.20000076293945,32.5,32.20000076293945,32.5,14000,0.0,0.0
2024-02-23 09:20:00+08:00,32.45000076293945,32.45000076293945,32.45000076293945,32.45000076293945,2000,0.0,0.0
2024-02-23 09:35:00+08:00,32.0,32.0,32.0,32.0,1000,0.0,0.0
2024-02-23 09:55:00+08:00,31.950000762939453,31.950000762939453,31.75,31.75,3300,0.0,0.0
2024-02-23 10:00:00+08:00,31.75,31.75,31.75,31.75,1199,0.0,0.0
2024-02-23 10:25:00+08:00,31.899999618530277,31.899999618530277,31.899999618530277,31.899999618530277,1000,0.0,0.0
2024-02-23 10:35:00+08:00,31.899999618530277,31.899999618530277,31.899999618530277,31.899999618530277,2183,0.0,0.0
2024-02-23 11:15:00+08:00,31.850000381469727,31.850000381469727,31.799999237060547,31.799999237060547,4000,0.0,0.0
2024-02-23 11:25:00+08:00,31.75,31.75,31.75,31.75,2000,0.0,0.0
2024-02-23 11:35:00+08:00,31.75,31.75,31.75,31.75,1000,0.0,0.0
2024-02-23 11:40:00+08:00,31.700000762939453,31.700000762939453,31.649999618530277,31.700000762939453,7000,0.0,0.0
2024-02-23 11:55:00+08:00,31.700000762939453,31.700000762939453,31.700000762939453,31.700000762939453,2000,0.0,0.0
2024-02-23 12:15:00+08:00,31.649999618530277,31.649999618530277,31.649999618530277,31.649999618530277,1000,0.0,0.0
