Date,Open,High,Low,Close,Adj Close,Volume
2025-10-27 01:00:00+00:00,15.3100004196167,15.3100004196167,15.300000190734863,15.300000190734863,0,0.0,0.0,0.0
2025-10-27 01:10:00+00:00,15.210000038146973,15.210000038146973,15.210000038146973,15.210000038146973,66021,0.0,0.0,0.0
2025-10-27 01:15:00+00:00,15.210000038146973,15.210000038146973,15.210000038146973,15.210000038146973,80000,0.0,0.0,0.0
2025-10-27 01:20:00+00:00,15.199999809265137,15.199999809265137,15.1899995803833,15.199999809265137,37011,0.0,0.0,0.0
2025-10-27 01:25:00+00:00,15.1899995803833,15.210000038146973,15.1899995803833,15.199999809265137,41079,0.0,0.0,0.0
2025-10-27 01:30:00+00:00,15.199999809265137,15.220000267028809,15.199999809265137,15.220000267028809,14448,0.0,0.0,0.0
2025-10-27 01:35:00+00:00,15.220000267028809,15.229999542236328,15.220000267028809,15.229999542236328,3630,0.0,0.0,0.0
2025-10-27 01:40:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,17120,0.0,0.0,0.0
2025-10-27 01:50:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,4000,0.0,0.0,0.0
2025-10-27 01:55:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,1242,0.0,0.0,0.0
2025-10-27 02:05:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,22021,0.0,0.0,0.0
2025-10-27 02:15:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,7011,0.0,0.0,0.0
2025-10-27 02:20:00+00:00,15.239999771118164,15.25,15.239999771118164,15.25,108032,0.0,0.0,0.0
2025-10-27 02:30:00+00:00,15.220000267028809,15.220000267028809,15.220000267028809,15.220000267028809,8351,0.0,0.0,0.0
2025-10-27 02:35:00+00:00,15.220000267028809,15.220000267028809,15.210000038146973,15.220000267028809,14011,0.0,0.0,0.0
2025-10-27 02:40:00+00:00,15.220000267028809,15.220000267028809,15.220000267028809,15.220000267028809,4021,0.0,0.0,0.0
2025-10-27 02:45:00+00:00,15.229999542236328,15.229999542236328,15.229999542236328,15.229999542236328,12000,0.0,0.0,0.0
2025-10-27 02:50:00+00:00,15.239999771118164,15.239999771118164,15.229999542236328,15.229999542236328,83011,0.0,0.0,0.0
2025-10-27 02:55:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,24021,0.0,0.0,0.0
2025-10-27 03:00:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,5011,0.0,0.0,0.0
2025-10-27 03:05:00+00:00,15.229999542236328,15.229999542236328,15.229999542236328,15.229999542236328,5704,0.0,0.0,0.0
2025-10-27 03:10:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,3038,0.0,0.0,0.0
2025-10-27 03:20:00+00:00,15.25,15.25,15.25,15.25,1011,0.0,0.0,0.0
2025-10-27 03:25:00+00:00,15.239999771118164,15.25,15.239999771118164,15.25,98010,0.0,0.0,0.0
2025-10-27 03:30:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,6123,0.0,0.0,0.0
2025-10-27 03:40:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,3021,0.0,0.0,0.0
2025-10-27 03:50:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,5065,0.0,0.0,0.0
2025-10-27 04:15:00+00:00,15.229999542236328,15.229999542236328,15.229999542236328,15.229999542236328,7010,0.0,0.0,0.0
2025-10-27 04:20:00+00:00,15.229999542236328,15.229999542236328,15.229999542236328,15.229999542236328,10011,0.0,0.0,0.0
2025-10-27 04:25:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,17472,0.0,0.0,0.0
2025-10-27 04:30:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,17000,0.0,0.0,0.0
2025-10-27 04:40:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,3096,0.0,0.0,0.0
2025-10-27 04:50:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,17164,0.0,0.0,0.0
2025-10-27 05:00:00+00:00,15.239999771118164,15.25,15.239999771118164,15.25,22010,0.0,0.0,0.0
2025-10-27 05:05:00+00:00,15.25,15.25,15.239999771118164,15.239999771118164,103360,0.0,0.0,0.0
2025-10-27 05:10:00+00:00,15.239999771118164,15.25,15.239999771118164,15.25,2096,0.0,0.0,0.0
2025-10-27 05:20:00+00:00,15.25,15.25,15.239999771118164,15.239999771118164,42199,0.0,0.0,0.0
2025-10-28 01:00:00+00:00,15.279999732971191,15.279999732971191,15.25,15.25,0,0.0,0.0,0.0
2025-10-28 01:05:00+00:00,15.25,15.25,15.210000038146973,15.210000038146973,4508,0.0,0.0,0.0
2025-10-28 01:10:00+00:00,15.15999984741211,15.15999984741211,15.130000114440918,15.130000114440918,6090,0.0,0.0,0.0
2025-10-28 01:15:00+00:00,15.149999618530273,15.149999618530273,15.149999618530273,15.149999618530273,2000,0.0,0.0,0.0
2025-10-28 01:20:00+00:00,15.149999618530273,15.149999618530273,15.149999618530273,15.149999618530273,1071,0.0,0.0,0.0
2025-10-28 01:30:00+00:00,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,2188,0.0,0.0,0.0
2025-10-28 01:35:00+00:00,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,2000,0.0,0.0,0.0
2025-10-28 01:45:00+00:00,15.149999618530273,15.149999618530273,15.149999618530273,15.149999618530273,2050,0.0,0.0,0.0
2025-10-28 01:50:00+00:00,15.149999618530273,15.149999618530273,15.149999618530273,15.149999618530273,2000,0.0,0.0,0.0
2025-10-28 02:00:00+00:00,15.170000076293945,15.170000076293945,15.170000076293945,15.170000076293945,1001,0.0,0.0,0.0
2025-10-28 02:10:00+00:00,15.170000076293945,15.170000076293945,15.170000076293945,15.170000076293945,1009,0.0,0.0,0.0
2025-10-28 02:25:00+00:00,15.149999618530273,15.149999618530273,15.149999618530273,15.149999618530273,1000,0.0,0.0,0.0
2025-10-28 02:30:00+00:00,15.140000343322754,15.140000343322754,15.140000343322754,15.140000343322754,2200,0.0,0.0,0.0
2025-10-28 02:35:00+00:00,15.140000343322754,15.140000343322754,15.140000343322754,15.140000343322754,2000,0.0,0.0,0.0
2025-10-28 02:40:00+00:00,15.130000114440918,15.130000114440918,15.130000114440918,15.130000114440918,17051,0.0,0.0,0.0
2025-10-28 03:10:00+00:00,15.09000015258789,15.09000015258789,15.09000015258789,15.09000015258789,1001,0.0,0.0,0.0
2025-10-28 03:20:00+00:00,15.09000015258789,15.09000015258789,15.09000015258789,15.09000015258789,1000,0.0,0.0,0.0
2025-10-28 03:35:00+00:00,15.09000015258789,15.09000015258789,15.09000015258789,15.09000015258789,1000,0.0,0.0,0.0
