Date,Open,High,Low,Close,Adj Close,Volume
2026-02-25 01:35:00+00:00,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,0,0.0,0.0,0.0
2026-02-26 01:55:00+00:00,4.010000228881836,4.010000228881836,4.010000228881836,4.010000228881836,0,0.0,0.0,0.0
2026-03-02 01:00:00+00:00,4.039999961853027,4.039999961853027,4.039999961853027,4.039999961853027,0,0.0,0.0,0.0
2026-03-02 01:40:00+00:00,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,2000,0.0,0.0,0.0
2026-03-02 02:05:00+00:00,4.039999961853027,4.039999961853027,4.039999961853027,4.039999961853027,1000,0.0,0.0,0.0
2026-03-02 02:10:00+00:00,4.039999961853027,4.039999961853027,4.039999961853027,4.039999961853027,1000,0.0,0.0,0.0
2026-03-02 02:15:00+00:00,4.03000020980835,4.03000020980835,4.03000020980835,4.03000020980835,1000,0.0,0.0,0.0
2026-03-03 02:30:00+00:00,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,0,0.0,0.0,0.0
2026-03-04 01:25:00+00:00,3.9200000762939453,3.9200000762939453,3.9100000858306885,3.9100000858306885,2000,0.0,0.0,0.0
2026-03-04 01:40:00+00:00,3.930000066757202,3.930000066757202,3.930000066757202,3.930000066757202,1000,0.0,0.0,0.0
2026-03-04 02:25:00+00:00,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,1000,0.0,0.0,0.0
2026-03-04 02:35:00+00:00,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,1000,0.0,0.0,0.0
2026-03-05 01:40:00+00:00,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,1000,0.0,0.0,0.0
2026-03-20 01:35:00+00:00,3.9100000858306885,3.9100000858306885,3.9100000858306885,3.9100000858306885,0,0.0,0.0,0.0
2026-03-23 01:30:00+00:00,3.8399999141693115,3.8399999141693115,3.8399999141693115,3.8399999141693115,1000,0.0,0.0,0.0
2026-03-23 02:05:00+00:00,3.819999933242798,3.819999933242798,3.819999933242798,3.819999933242798,1000,0.0,0.0,0.0
2026-03-24 01:40:00+00:00,3.759999990463257,3.759999990463257,3.759999990463257,3.759999990463257,0,0.0,0.0,0.0
