Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-15 01:00:00+00:00,193.0,195.0,193.0,193.5,0,0.0,0.0
2024-02-15 01:05:00+00:00,194.0,194.5,193.0,193.0,143994,0.0,0.0
2024-02-15 01:10:00+00:00,193.0,193.5,193.0,193.5,53628,0.0,0.0
2024-02-15 01:15:00+00:00,193.5,193.5,193.5,193.5,12622,0.0,0.0
2024-02-15 01:20:00+00:00,193.5,193.5,193.0,193.5,20654,0.0,0.0
2024-02-15 01:25:00+00:00,193.0,193.5,193.0,193.0,11862,0.0,0.0
2024-02-15 01:30:00+00:00,193.5,193.5,193.5,193.5,9660,0.0,0.0
2024-02-15 01:35:00+00:00,193.5,193.5,193.0,193.0,9607,0.0,0.0
2024-02-15 01:40:00+00:00,193.0,193.5,193.0,193.5,8187,0.0,0.0
2024-02-15 01:45:00+00:00,193.5,194.0,193.5,194.0,15389,0.0,0.0
2024-02-15 01:50:00+00:00,193.5,193.5,193.0,193.0,18334,0.0,0.0
2024-02-15 01:55:00+00:00,193.5,193.5,193.0,193.5,30005,0.0,0.0
2024-02-15 02:00:00+00:00,193.5,193.5,193.5,193.5,4180,0.0,0.0
2024-02-15 02:05:00+00:00,193.5,193.5,193.0,193.5,8306,0.0,0.0
2024-02-15 02:10:00+00:00,193.5,193.5,193.0,193.0,11413,0.0,0.0
2024-02-15 02:15:00+00:00,193.0,193.5,193.0,193.5,7159,0.0,0.0
2024-02-15 02:20:00+00:00,193.5,194.0,193.5,193.5,56905,0.0,0.0
2024-02-15 02:25:00+00:00,193.5,193.5,193.0,193.5,8200,0.0,0.0
2024-02-15 02:30:00+00:00,193.5,193.5,193.0,193.5,13065,0.0,0.0
2024-02-15 02:35:00+00:00,193.5,193.5,193.0,193.5,13823,0.0,0.0
2024-02-15 02:40:00+00:00,193.5,193.5,193.0,193.0,8306,0.0,0.0
2024-02-15 02:45:00+00:00,193.5,193.5,193.0,193.5,16193,0.0,0.0
2024-02-15 02:50:00+00:00,193.0,193.5,193.0,193.0,13173,0.0,0.0
2024-02-15 02:55:00+00:00,193.5,193.5,193.0,193.5,38468,0.0,0.0
2024-02-15 03:00:00+00:00,193.5,194.0,193.0,194.0,37241,0.0,0.0
2024-02-15 03:05:00+00:00,193.5,194.5,193.5,194.5,46340,0.0,0.0
2024-02-15 03:10:00+00:00,194.0,194.5,194.0,194.0,10200,0.0,0.0
2024-02-15 03:15:00+00:00,194.5,194.5,194.0,194.0,9120,0.0,0.0
2024-02-15 03:20:00+00:00,194.5,194.5,194.0,194.5,10114,0.0,0.0
2024-02-15 03:25:00+00:00,194.0,194.5,194.0,194.0,16050,0.0,0.0
2024-02-15 03:30:00+00:00,194.0,194.5,194.0,194.5,11200,0.0,0.0
2024-02-15 03:35:00+00:00,194.5,194.5,194.0,194.0,12155,0.0,0.0
2024-02-15 03:40:00+00:00,194.5,194.5,194.0,194.5,6267,0.0,0.0
2024-02-15 03:45:00+00:00,194.0,194.5,194.0,194.0,13020,0.0,0.0
2024-02-15 03:50:00+00:00,194.5,194.5,194.0,194.0,7263,0.0,0.0
2024-02-15 03:55:00+00:00,194.5,194.5,193.5,194.5,15659,0.0,0.0
2024-02-15 04:00:00+00:00,194.0,194.5,194.0,194.0,7127,0.0,0.0
2024-02-15 04:05:00+00:00,194.5,194.5,194.0,194.5,7194,0.0,0.0
2024-02-15 04:10:00+00:00,194.5,194.5,194.0,194.0,6020,0.0,0.0
2024-02-15 04:15:00+00:00,194.5,194.5,194.0,194.5,11025,0.0,0.0
2024-02-15 04:20:00+00:00,194.5,194.5,194.0,194.0,11895,0.0,0.0
2024-02-15 04:25:00+00:00,194.5,194.5,194.0,194.0,18986,0.0,0.0
2024-02-15 04:30:00+00:00,194.5,194.5,194.0,194.5,23150,0.0,0.0
2024-02-15 04:35:00+00:00,194.0,194.5,194.0,194.0,17373,0.0,0.0
2024-02-15 04:40:00+00:00,194.0,194.5,194.0,194.5,15242,0.0,0.0
2024-02-15 04:45:00+00:00,194.0,194.5,193.5,194.0,23150,0.0,0.0
2024-02-15 04:50:00+00:00,194.5,194.5,194.0,194.5,11131,0.0,0.0
2024-02-15 04:55:00+00:00,194.0,194.5,194.0,194.0,6200,0.0,0.0
2024-02-15 05:00:00+00:00,194.5,194.5,194.0,194.0,10033,0.0,0.0
2024-02-15 05:05:00+00:00,194.5,194.5,194.0,194.5,13225,0.0,0.0
2024-02-15 05:10:00+00:00,194.0,194.5,193.5,194.0,38001,0.0,0.0
2024-02-15 05:15:00+00:00,194.0,194.5,194.0,194.0,15092,0.0,0.0
2024-02-15 05:20:00+00:00,194.5,194.5,194.0,194.5,22771,0.0,0.0
2024-02-16 01:00:00+00:00,194.0,195.5,194.0,195.0,0,0.0,0.0
2024-02-16 01:05:00+00:00,194.5,195.0,194.5,195.0,10391,0.0,0.0
2024-02-16 01:10:00+00:00,194.5,195.0,194.5,194.5,11361,0.0,0.0
2024-02-16 01:15:00+00:00,194.5,194.5,194.5,194.5,3595,0.0,0.0
2024-02-16 01:20:00+00:00,194.0,194.5,194.0,194.0,20789,0.0,0.0
