Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-02-16 09:25:00+08:00,77.5,77.5,77.5,77.5,0,0.0,0.0,0.0
2024-02-16 09:50:00+08:00,77.0999984741211,77.0999984741211,77.0999984741211,77.0999984741211,4255,0.0,0.0,0.0
2024-02-16 10:35:00+08:00,77.0,77.0,77.0,77.0,1399,0.0,0.0,0.0
2024-02-16 12:00:00+08:00,77.0,77.0,77.0,77.0,1127,0.0,0.0,0.0
2024-02-16 12:30:00+08:00,77.0,77.0,77.0,77.0,1020,0.0,0.0,0.0
2024-02-16 13:15:00+08:00,77.0,77.0,77.0,77.0,1304,0.0,0.0,0.0
2024-02-19 09:15:00+08:00,76.69999694824219,76.69999694824219,76.5999984741211,76.5999984741211,0,0.0,0.0,0.0
2024-02-19 10:05:00+08:00,76.55000305175781,76.55000305175781,76.55000305175781,76.55000305175781,8612,0.0,0.0,0.0
2024-02-19 12:30:00+08:00,76.5999984741211,76.5999984741211,76.5999984741211,76.5999984741211,1392,0.0,0.0,0.0
2024-02-19 12:40:00+08:00,76.5999984741211,76.5999984741211,76.5999984741211,76.5999984741211,0,0.0,0.0,0.0
2024-02-20 09:25:00+08:00,77.25,77.25,77.25,77.25,1493,0.0,0.0,0.0
2024-02-20 10:25:00+08:00,77.1500015258789,77.1500015258789,77.1500015258789,77.1500015258789,1677,0.0,0.0,0.0
2024-02-20 12:30:00+08:00,77.1500015258789,77.1500015258789,77.1500015258789,77.1500015258789,1014,0.0,0.0,0.0
2024-02-20 13:00:00+08:00,77.1500015258789,77.1500015258789,77.1500015258789,77.1500015258789,4037,0.0,0.0,0.0
2024-02-21 09:30:00+08:00,76.55000305175781,76.55000305175781,76.55000305175781,76.55000305175781,1141,0.0,0.0,0.0
2024-02-21 10:25:00+08:00,77.0,77.05000305175781,77.0,77.05000305175781,2415,0.0,0.0,0.0
2024-02-21 12:30:00+08:00,77.1500015258789,77.1500015258789,77.1500015258789,77.1500015258789,1011,0.0,0.0,0.0
2024-02-21 12:50:00+08:00,76.94999694824219,76.94999694824219,76.94999694824219,76.94999694824219,0,0.0,0.0,0.0
2024-02-22 09:00:00+08:00,77.5,77.5,77.5,77.5,1000,0.0,0.0,0.0
2024-02-22 09:10:00+08:00,77.75,77.75,77.75,77.75,1098,0.0,0.0,0.0
2024-02-22 09:20:00+08:00,77.80000305175781,77.80000305175781,77.80000305175781,77.80000305175781,1019,0.0,0.0,0.0
2024-02-22 09:25:00+08:00,78.0,78.0,78.0,78.0,1128,0.0,0.0,0.0
2024-02-22 09:45:00+08:00,77.5,77.5,77.5,77.5,1139,0.0,0.0,0.0
2024-02-22 10:20:00+08:00,77.5,77.5,77.5,77.5,1236,0.0,0.0,0.0
2024-02-22 11:10:00+08:00,77.69999694824219,77.69999694824219,77.69999694824219,77.69999694824219,1059,0.0,0.0,0.0
2024-02-22 11:20:00+08:00,77.69999694824219,77.69999694824219,77.69999694824219,77.69999694824219,1020,0.0,0.0,0.0
2024-02-22 11:25:00+08:00,77.69999694824219,77.69999694824219,77.69999694824219,77.69999694824219,1296,0.0,0.0,0.0
2024-02-22 12:35:00+08:00,78.05000305175781,78.05000305175781,78.05000305175781,78.05000305175781,1001,0.0,0.0,0.0
2024-02-23 09:30:00+08:00,78.5999984741211,78.5999984741211,78.5999984741211,78.5999984741211,1000,0.0,0.0,0.0
2024-02-23 10:00:00+08:00,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,14334,0.0,0.0,0.0
2024-02-23 12:25:00+08:00,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,1000,0.0,0.0,0.0
2024-02-23 12:30:00+08:00,78.6500015258789,78.6500015258789,78.6500015258789,78.6500015258789,1050,0.0,0.0,0.0
2024-02-26 09:30:00+08:00,78.30000305175781,78.30000305175781,78.19999694824219,78.19999694824219,0,0.0,0.0,0.0
2024-02-26 09:45:00+08:00,78.55000305175781,78.55000305175781,78.55000305175781,78.55000305175781,1016,0.0,0.0,0.0
2024-02-26 09:55:00+08:00,78.5,78.5,78.4000015258789,78.4000015258789,4179,0.0,0.0,0.0
2024-02-26 10:30:00+08:00,78.3499984741211,78.3499984741211,78.3499984741211,78.3499984741211,1456,0.0,0.0,0.0
2024-02-26 12:30:00+08:00,78.5999984741211,78.5999984741211,78.5999984741211,78.5999984741211,1036,0.0,0.0,0.0
2024-02-26 12:50:00+08:00,78.5999984741211,78.6500015258789,78.5999984741211,78.6500015258789,0,0.0,0.0,0.0
2024-02-27 09:50:00+08:00,78.6500015258789,78.6500015258789,78.6500015258789,78.6500015258789,2013,0.0,0.0,0.0
2024-02-27 09:55:00+08:00,78.5,78.5,78.5,78.5,1000,0.0,0.0,0.0
2024-02-27 10:00:00+08:00,78.5,78.5,78.44999694824219,78.44999694824219,4310,0.0,0.0,0.0
2024-02-27 12:15:00+08:00,78.25,78.25,78.25,78.25,1025,0.0,0.0,0.0
